MatchLink,TossWonTeam,TossResult,Series,MatchTime,Team1,Team2,Result,Team1Score,Team1Wickets,Team2Score,Team2Wickets
https://www.espncricinfo.com/ci/engine/match/416936.html,Royal Challengers Bangalore,bat,Champions League Twenty20,night,Royal Challengers Bangalore,Victoria,Victoria won by 7 wickets (with 25 balls remaining),127,6,133,3
https://www.espncricinfo.com/ci/engine/match/416940.html,Royal Challengers Bangalore,field,Champions League Twenty20,night,Delhi Daredevils,Royal Challengers Bangalore,RCB won by 8 wickets (with 29 balls remaining),138,6,139,2
https://www.espncricinfo.com/ci/engine/match/419109.html,Kolkata Knight Riders,field,Indian Premier League,daynight,Royal Challengers Bangalore,Kolkata Knight Riders,KKR won by 7 wickets (with 4 balls remaining),135,7,136,3
https://www.espncricinfo.com/ci/engine/match/419112.html,Kings XI Punjab,bat,Indian Premier League,daynight,Kings XI Punjab,Royal Challengers Bangalore,RCB won by 8 wickets (with 7 balls remaining),203,3,204,2
https://www.espncricinfo.com/ci/engine/match/419115.html,Royal Challengers Bangalore,field,Indian Premier League,night,Rajasthan Royals,Royal Challengers Bangalore,RCB won by 10 wickets (with 56 balls remaining),92,10,93,0
https://www.espncricinfo.com/ci/engine/match/419119.html,Mumbai Indians,bat,Indian Premier League,night,Mumbai Indians,Royal Challengers Bangalore,RCB won by 7 wickets (with 5 balls remaining),151,9,155,3
https://www.espncricinfo.com/ci/engine/match/419123.html,Chennai Super Kings,field,Indian Premier League,night,Royal Challengers Bangalore,Chennai Super Kings,RCB won by 36 runs,171,5,135,7
https://www.espncricinfo.com/ci/engine/match/419128.html,Royal Challengers Bangalore,field,Indian Premier League,daynight,Delhi Daredevils,Royal Challengers Bangalore,Daredevils won by 17 runs,183,4,166,9
https://www.espncricinfo.com/ci/engine/match/419133.html,Royal Challengers Bangalore,bat,Indian Premier League,daynight,Royal Challengers Bangalore,Chennai Super Kings,CSK won by 5 wickets (with 6 balls remaining),161,4,162,5
https://www.espncricinfo.com/ci/engine/match/419136.html,Kings XI Punjab,bat,Indian Premier League,night,Kings XI Punjab,Royal Challengers Bangalore,RCB won by 6 wickets (with 5 balls remaining),181,5,184,4
https://www.espncricinfo.com/ci/engine/match/419154.html,Rajasthan Royals,bat,Indian Premier League,night,Rajasthan Royals,Royal Challengers Bangalore,RCB won by 5 wickets (with 26 balls remaining),130,6,132,5
https://www.espncricinfo.com/ci/engine/match/419157.html,Royal Challengers Bangalore,field,Indian Premier League,daynight,Mumbai Indians,Royal Challengers Bangalore,MI won by 57 runs,191,4,134,9
https://www.espncricinfo.com/ci/engine/match/419162.html,Mumbai Indians,bat,Indian Premier League,night,Mumbai Indians,Royal Challengers Bangalore,MI won by 35 runs,184,5,149,9
https://www.espncricinfo.com/ci/engine/match/465129.html,Royal Challengers Bangalore,bat,Champions League Twenty20,daynight,Royal Challengers Bangalore,South Australia,South Aust won by 8 wickets (with 9 balls remaining),154,10,155,2
https://www.espncricinfo.com/ci/engine/match/465136.html,Lions,bat,Champions League Twenty20,daynight,Lions,Royal Challengers Bangalore,RCB won by 6 wickets (with 6 balls remaining),159,6,160,4
https://www.espncricinfo.com/ci/engine/match/465139.html,Chennai Super Kings,bat,Champions League Twenty20,daynight,Chennai Super Kings,Royal Challengers Bangalore,CSK won by 52 runs (D/L method),174,4,123,10
https://www.espncricinfo.com/ci/engine/match/471572.html,Goa,bat,Syed Mushtaq Ali Trophy,day,Goa,Karnataka,Karnataka won by 8 wickets (with 26 balls remaining),134,10,135,2
https://www.espncricinfo.com/ci/engine/match/471575.html,Andhra,bat,Syed Mushtaq Ali Trophy,day,Andhra,Karnataka,Karnataka won by 6 wickets (with 8 balls remaining),143,6,145,4
https://www.espncricinfo.com/ci/engine/match/471578.html,Kerala,field,Syed Mushtaq Ali Trophy,day,Karnataka,Kerala,Kerala won by 4 wickets (with 6 balls remaining) (VJD),149,5,110,6
https://www.espncricinfo.com/ci/engine/match/471581.html,Karnataka,field,Syed Mushtaq Ali Trophy,day,Tamil Nadu,Karnataka,Tamil Nadu won by 65 runs,205,7,140,9
https://www.espncricinfo.com/ci/engine/match/501226.html,Pune Warriors,field,Indian Premier League,night,Chennai Super Kings,Pune Warriors,CSK won by 25 runs,142,6,117,9
https://www.espncricinfo.com/ci/engine/match/501228.html,Pune Warriors,bat,Indian Premier League,daynight,Pune Warriors,Chennai Super Kings,CSK won by 8 wickets (with 3 balls remaining),141,6,145,2
https://www.espncricinfo.com/ci/engine/match/501232.html,Pune Warriors,field,Indian Premier League,night,Royal Challengers Bangalore,Pune Warriors,RCB won by 26 runs,181,5,155,5
https://www.espncricinfo.com/ci/engine/match/501235.html,Rajasthan Royals,field,Indian Premier League,daynight,Pune Warriors,Rajasthan Royals,RR won by 6 wickets (with 3 balls remaining),143,7,144,4
https://www.espncricinfo.com/ci/engine/match/501248.html,Kings XI Punjab,bat,Indian Premier League,night,Kings XI Punjab,Pune Warriors,Warriors won by 5 wickets (with 17 balls remaining),119,8,120,5
https://www.espncricinfo.com/ci/engine/match/501250.html,Deccan Chargers,bat,Indian Premier League,daynight,Deccan Chargers,Pune Warriors,Warriors won by 6 wickets (with 10 balls remaining),136,8,137,4
https://www.espncricinfo.com/ci/engine/match/501259.html,Deccan Chargers,field,Indian Premier League,night,Pune Warriors,Deccan Chargers,Chargers won by 6 wickets (with 4 balls remaining),136,9,138,4
https://www.espncricinfo.com/ci/engine/match/501262.html,Kolkata Knight Riders,field,Indian Premier League,night,Pune Warriors,Kolkata Knight Riders,KKR won by 7 wickets (with 20 balls remaining),118,7,119,3
https://www.espncricinfo.com/ci/engine/match/526311.html,Baroda,field,Syed Mushtaq Ali Trophy,day,Karnataka,Baroda,Match tied (Baroda won the one-over eliminator),167,6,167,9
https://www.espncricinfo.com/ci/engine/match/548313.html,Pune Warriors,bat,Indian Premier League,night,Pune Warriors,Kings XI Punjab,Warriors won by 22 runs,166,6,144,8
https://www.espncricinfo.com/ci/engine/match/548319.html,Kings XI Punjab,field,Indian Premier League,night,Pune Warriors,Kings XI Punjab,Kings XI won by 7 wickets (with 14 balls remaining),115,10,116,3
https://www.espncricinfo.com/ci/engine/match/548330.html,Pune Warriors,field,Indian Premier League,night,Chennai Super Kings,Pune Warriors,CSK won by 13 runs,164,5,151,7
https://www.espncricinfo.com/ci/engine/match/548337.html,Pune Warriors,bat,Indian Premier League,daynight,Pune Warriors,Delhi Daredevils,Daredevils won by 8 wickets (with 24 balls remaining),146,2,148,2
https://www.espncricinfo.com/ci/engine/match/548341.html,Deccan Chargers,bat,Indian Premier League,night,Deccan Chargers,Pune Warriors,Chargers won by 18 runs,177,4,159,7
https://www.espncricinfo.com/ci/engine/match/548348.html,Deccan Chargers,bat,Indian Premier League,daynight,Deccan Chargers,Pune Warriors,Chargers won by 13 runs,186,4,173,5
https://www.espncricinfo.com/ci/engine/match/548353.html,Kolkata Knight Riders,bat,Indian Premier League,daynight,Kolkata Knight Riders,Pune Warriors,KKR won by 7 runs,150,5,143,8
https://www.espncricinfo.com/ci/engine/match/548362.html,Pune Warriors,field,Indian Premier League,night,Royal Challengers Bangalore,Pune Warriors,RCB won by 35 runs,173,3,138,9
https://www.espncricinfo.com/ci/engine/match/598000.html,Pune Warriors,field,Indian Premier League,night,Sunrisers Hyderabad,Pune Warriors,SRH won by 22 runs,126,6,104,10
https://www.espncricinfo.com/ci/engine/match/598003.html,Pune Warriors,bat,Indian Premier League,daynight,Pune Warriors,Kings XI Punjab,Kings XI won by 8 wickets (with 46 balls remaining),99,9,100,2
https://www.espncricinfo.com/ci/engine/match/598015.html,Pune Warriors,bat,Indian Premier League,night,Pune Warriors,Chennai Super Kings,Warriors won by 24 runs,159,5,135,8
https://www.espncricinfo.com/ci/engine/match/598061.html,Kolkata Knight Riders,field,Indian Premier League,daynight,Pune Warriors,Kolkata Knight Riders,Warriors won by 7 runs,170,4,163,7
https://www.espncricinfo.com/ci/engine/match/598067.html,Pune Warriors,bat,Indian Premier League,daynight,Pune Warriors,Delhi Daredevils,Warriors won by 38 runs,172,5,134,9
https://www.espncricinfo.com/ci/engine/match/733985.html,Delhi Daredevils,bat,Pepsi Indian Premier League,daynight,Delhi Daredevils,Kolkata Knight Riders,KKR won by 8 wickets (with 10 balls remaining),160,5,161,2
https://www.espncricinfo.com/ci/engine/match/733997.html,Kolkata Knight Riders,field,Pepsi Indian Premier League,daynight,Kings XI Punjab,Kolkata Knight Riders,KKR won by 9 wickets (with 12 balls remaining),149,8,150,1
https://www.espncricinfo.com/ci/engine/match/734023.html,Kolkata Knight Riders,field,Pepsi Indian Premier League,night,Chennai Super Kings,Kolkata Knight Riders,KKR won by 8 wickets (with 12 balls remaining),154,4,156,2
https://www.espncricinfo.com/ci/engine/match/734027.html,Royal Challengers Bangalore,field,Pepsi Indian Premier League,daynight,Kolkata Knight Riders,Royal Challengers Bangalore,KKR won by 30 runs,195,4,165,5
https://www.espncricinfo.com/ci/engine/match/763623.html,Kolkata Knight Riders,bat,Champions League Twenty20,night,Kolkata Knight Riders,Dolphins,KKR won by 36 runs,187,2,151,8
https://www.espncricinfo.com/ci/engine/match/763629.html,Hobart Hurricanes,bat,Champions League Twenty20,daynight,Hobart Hurricanes,Kolkata Knight Riders,KKR won by 7 wickets (with 5 balls remaining),140,6,141,3
https://www.espncricinfo.com/ci/engine/match/980903.html,Kolkata Knight Riders,field,Indian Premier League,night,Delhi Daredevils,Kolkata Knight Riders,KKR won by 9 wickets (with 35 balls remaining),98,10,99,1
https://www.espncricinfo.com/ci/engine/match/980989.html,Rising Pune Supergiants,bat,Indian Premier League,night,Rising Pune Supergiants,Kolkata Knight Riders,KKR won by 8 wickets (with 24 balls remaining) (D/L method),103,6,66,2
https://www.espncricinfo.com/ci/engine/match/1082601.html,Kolkata Knight Riders,field,Indian Premier League,night,Kings XI Punjab,Kolkata Knight Riders,KKR won by 8 wickets (with 21 balls remaining),170,9,171,2
https://www.espncricinfo.com/ci/engine/match/1082620.html,Kolkata Knight Riders,field,Indian Premier League,night,Rising Pune Supergiant,Kolkata Knight Riders,KKR won by 7 wickets (with 11 balls remaining),182,5,184,3
https://www.espncricinfo.com/ci/engine/match/1082622.html,Kolkata Knight Riders,field,Indian Premier League,daynight,Delhi Daredevils,Kolkata Knight Riders,KKR won by 7 wickets (with 22 balls remaining),160,6,161,3
https://www.espncricinfo.com/ci/engine/match/1082627.html,Kolkata Knight Riders,field,Indian Premier League,night,Sunrisers Hyderabad,Kolkata Knight Riders,SRH won by 48 runs,209,3,161,7
https://www.espncricinfo.com/ci/engine/match/1082636.html,Kolkata Knight Riders,field,Indian Premier League,daynight,Royal Challengers Bangalore,Kolkata Knight Riders,KKR won by 6 wickets (with 29 balls remaining),158,6,159,4
https://www.espncricinfo.com/ci/engine/match/1082639.html,Kolkata Knight Riders,field,Indian Premier League,night,Kings XI Punjab,Kolkata Knight Riders,Kings XI won by 14 runs,167,6,153,6
https://www.espncricinfo.com/ci/engine/match/1136570.html,Sunrisers Hyderabad,field,Indian Premier League,night,Kolkata Knight Riders,Sunrisers Hyderabad,SRH won by 5 wickets (with 6 balls remaining),138,8,139,5
https://www.espncricinfo.com/ci/engine/match/1136576.html,Kings XI Punjab,bat,Indian Premier League,night,Kings XI Punjab,Sunrisers Hyderabad,Kings XI won by 15 runs,193,3,178,4
https://www.espncricinfo.com/ci/engine/match/1136580.html,Sunrisers Hyderabad,field,Indian Premier League,daynight,Chennai Super Kings,Sunrisers Hyderabad,CSK won by 4 runs,182,3,178,6
https://www.espncricinfo.com/ci/engine/match/1136588.html,Sunrisers Hyderabad,bat,Indian Premier League,daynight,Sunrisers Hyderabad,Rajasthan Royals,SRH won by 11 runs,151,7,140,6
https://www.espncricinfo.com/ci/engine/match/1136596.html,Delhi Daredevils,bat,Indian Premier League,night,Delhi Daredevils,Sunrisers Hyderabad,SRH won by 7 wickets (with 1 ball remaining),163,5,164,3
https://www.espncricinfo.com/ci/engine/match/1136599.html,Royal Challengers Bangalore,field,Indian Premier League,night,Sunrisers Hyderabad,Royal Challengers Bangalore,SRH won by 5 runs,146,10,141,6
https://www.espncricinfo.com/ci/engine/match/1136606.html,Chennai Super Kings,field,Indian Premier League,daynight,Sunrisers Hyderabad,Chennai Super Kings,CSK won by 8 wickets (with 6 balls remaining),179,4,180,2
https://www.espncricinfo.com/ci/engine/match/1136611.html,Sunrisers Hyderabad,field,Indian Premier League,night,Royal Challengers Bangalore,Sunrisers Hyderabad,RCB won by 14 runs,218,6,204,3
https://www.espncricinfo.com/ci/engine/match/1136614.html,Sunrisers Hyderabad,bat,Indian Premier League,night,Sunrisers Hyderabad,Kolkata Knight Riders,KKR won by 5 wickets (with 2 balls remaining),172,9,173,5
https://www.espncricinfo.com/ci/engine/match/1175357.html,Kolkata Knight Riders,field,Indian Premier League,daynight,Sunrisers Hyderabad,Kolkata Knight Riders,KKR won by 6 wickets (with 2 balls remaining),181,3,183,4
https://www.espncricinfo.com/ci/engine/match/1175363.html,Rajasthan Royals,bat,Indian Premier League,night,Rajasthan Royals,Sunrisers Hyderabad,SRH won by 5 wickets (with 6 balls remaining),198,2,201,5
https://www.espncricinfo.com/ci/engine/match/1175371.html,Sunrisers Hyderabad,field,Indian Premier League,night,Delhi Capitals,Sunrisers Hyderabad,SRH won by 5 wickets (with 9 balls remaining),129,8,131,5
https://www.espncricinfo.com/ci/engine/match/1178397.html,Kings XI Punjab,field,Indian Premier League,night,Sunrisers Hyderabad,Kings XI Punjab,Kings XI won by 6 wickets (with 1 ball remaining),150,4,151,4
https://www.espncricinfo.com/ci/engine/match/1178416.html,Chennai Super Kings,field,Indian Premier League,night,Sunrisers Hyderabad,Chennai Super Kings,CSK won by 6 wickets (with 1 ball remaining),175,3,176,4
https://www.espncricinfo.com/ci/engine/match/1178420.html,Rajasthan Royals,field,Indian Premier League,night,Sunrisers Hyderabad,Rajasthan Royals,RR won by 7 wickets (with 5 balls remaining),160,8,161,3
https://www.espncricinfo.com/ci/engine/match/1178429.html,Royal Challengers Bangalore,field,Indian Premier League,night,Sunrisers Hyderabad,Royal Challengers Bangalore,RCB won by 4 wickets (with 4 balls remaining),175,7,178,6
https://www.espncricinfo.com/ci/engine/match/1216534.html,Sunrisers Hyderabad,field,Indian Premier League,night,Royal Challengers Bangalore,Sunrisers Hyderabad,RCB won by 10 runs,163,5,153,10
https://www.espncricinfo.com/ci/engine/match/1216545.html,Sunrisers Hyderabad,bat,Indian Premier League,night,Sunrisers Hyderabad,Kolkata Knight Riders,KKR won by 7 wickets (with 12 balls remaining),142,4,145,3
https://www.espncricinfo.com/ci/engine/match/1216532.html,Delhi Capitals,field,Indian Premier League,night,Sunrisers Hyderabad,Delhi Capitals,SRH won by 15 runs,162,4,147,7
https://www.espncricinfo.com/ci/engine/match/1216516.html,Sunrisers Hyderabad,bat,Indian Premier League,night,Sunrisers Hyderabad,Chennai Super Kings,SRH won by 7 runs,164,5,157,5
https://www.espncricinfo.com/ci/engine/match/1216507.html,Sunrisers Hyderabad,bat,Indian Premier League,day,Sunrisers Hyderabad,Rajasthan Royals,RR won by 5 wickets (with 1 ball remaining),158,4,163,5
https://www.espncricinfo.com/ci/engine/match/1216512.html,Sunrisers Hyderabad,field,Indian Premier League,day,Kolkata Knight Riders,Sunrisers Hyderabad,Match tied (KKR won the one-over eliminator),163,5,163,6
https://www.espncricinfo.com/ci/engine/match/1216518.html,Sunrisers Hyderabad,field,Indian Premier League,night,Rajasthan Royals,Sunrisers Hyderabad,SRH won by 8 wickets (with 11 balls remaining),154,6,156,2
https://www.espncricinfo.com/ci/engine/match/1216498.html,Sunrisers Hyderabad,field,Indian Premier League,night,Kings XI Punjab,Sunrisers Hyderabad,Kings XI won by 12 runs,126,7,114,10
https://www.espncricinfo.com/ci/engine/match/1216524.html,Delhi Capitals,field,Indian Premier League,night,Sunrisers Hyderabad,Delhi Capitals,SRH won by 88 runs,219,2,131,10
https://www.espncricinfo.com/ci/engine/match/1216502.html,Sunrisers Hyderabad,field,Indian Premier League,night,Royal Challengers Bangalore,Sunrisers Hyderabad,SRH won by 5 wickets (with 35 balls remaining),120,7,121,5
https://www.espncricinfo.com/ci/engine/match/1237178.html,Sunrisers Hyderabad,field,Indian Premier League,night,Royal Challengers Bangalore,Sunrisers Hyderabad,SRH won by 6 wickets (with 2 balls remaining),131,7,132,4
https://www.espncricinfo.com/ci/engine/match/1237180.html,Delhi Capitals,bat,Indian Premier League,night,Delhi Capitals,Sunrisers Hyderabad,DC won by 17 runs,189,3,172,8
https://www.espncricinfo.com/ci/engine/match/1254060.html,Sunrisers Hyderabad,field,Indian Premier League,night,Kolkata Knight Riders,Sunrisers Hyderabad,KKR won by 10 runs,187,6,177,5
https://www.espncricinfo.com/ci/engine/match/1254063.html,Sunrisers Hyderabad,field,Indian Premier League,night,Royal Challengers Bangalore,Sunrisers Hyderabad,RCB won by 6 runs,149,8,143,9
https://www.espncricinfo.com/ci/engine/match/1254080.html,Sunrisers Hyderabad,bat,Indian Premier League,night,Sunrisers Hyderabad,Chennai Super Kings,CSK won by 7 wickets (with 9 balls remaining),171,3,173,3
https://www.espncricinfo.com/ci/engine/match/1254085.html,Sunrisers Hyderabad,field,Indian Premier League,daynight,Rajasthan Royals,Sunrisers Hyderabad,RR won by 55 runs,220,3,165,8
https://www.espncricinfo.com/ci/engine/match/1254105.html,Sunrisers Hyderabad,bat,Indian Premier League,night,Sunrisers Hyderabad,Delhi Capitals,DC won by 8 wickets (with 13 balls remaining),134,9,139,2
https://www.espncricinfo.com/ci/engine/match/1254107.html,Sunrisers Hyderabad,field,Indian Premier League,night,Punjab Kings,Sunrisers Hyderabad,PBKS won by 5 runs,125,7,120,7
