ID,GameFormat,SR,BattingInnings,IsOut,Opposition,Ground,TossResult,MatchTime,isTossWon,Fantasy,isHomeGround,GroundWL,GroundRPO,GroundAvg,TossWL,TossRPO,TossAvg,inningsWL,inningsRPO,inningsAverage,Average,Innings,Centuries,Fifties,Zeros,Consistency,Form,Venue,Opps,MaxTemp,MinTemp,MaxWind,Tournament,BattingOrder,Role,Country,Batting Hand,Age
642519,6,130.4949441,2,0,Sri Lanka,Dharamsala,field,night,1,142,1,1.0,8.2,24.62,1.083,7.87,27.2,1.066,7.76,21.08,32.05228758,187,2,30,9,3.9783,3.5007,1.3382,3.5755,10.2,5.8,11.4,Bilateral,2,BAT,Indian,RHB,28
720471,6,131.3758389,2,1,Sri Lanka,Dharamsala,field,night,1,28,1,1.0,8.2,24.62,1.083,7.87,27.2,1.066,7.76,21.08,29.27102804,232,4,36,20,3.4537,3.5563,1.3382,4.2269,10.2,5.8,11.4,Bilateral,1,WK,India,LHB,24
34102,3,135.4061567,2,1,Sri Lanka,Dharamsala,field,night,1,1,1,1.0,8.2,24.62,1.083,7.87,27.2,1.066,7.76,21.08,32.23529412,468,10,95,28,4.0929,2.6483,4.6537,3.6542,10.2,5.8,11.4,Bilateral,1,BAT,India,RHB,35
234675,3,126.3718264,2,0,Sri Lanka,Dharamsala,field,night,1,93,1,1.0,8.2,24.62,1.083,7.87,27.2,1.066,7.76,21.08,24.2992126,217,0,2,11,3.3525,3.5007,2.2174,2.1645,10.2,5.8,11.4,Bilateral,2,ALL,India,LHB,34
425943,3,129.7619048,2,1,Sri Lanka,Dharamsala,field,night,1,77,1,1.0,8.2,24.62,1.083,7.87,27.2,1.066,7.76,21.08,27.55617978,199,3,30,15,3.4865,3.5007,3.188,2.8927,10.2,5.8,11.4,Bilateral,2,WK,Indian,RHB,28
720471,6,131.2983483,2,1,Sri Lanka,Dharamsala,field,night,1,28,1,1.0,8.2,24.62,1.083,7.87,27.2,1.066,7.76,21.08,29.20930233,233,4,36,20,3.4537,3.5563,2.3684,4.2269,10.2,5.8,11.4,Bilateral,1,WK,India,LHB,24
642519,3,130.9310889,2,0,Sri Lanka,Dharamsala,field,night,1,142,1,1.0,8.2,24.62,1.083,7.87,27.2,1.066,7.76,21.08,32.53594771,188,2,31,9,3.9783,3.5563,3.5814,4.0573,10.2,5.8,11.4,Bilateral,2,BAT,Indian,RHB,28
234675,6,127.2764228,2,0,Sri Lanka,Dharamsala,field,night,1,93,1,1.0,8.2,24.62,1.083,7.87,27.2,1.066,7.76,21.08,24.65354331,218,0,2,11,3.3525,3.5007,3.8708,2.8927,10.2,5.8,11.4,Bilateral,2,ALL,India,LHB,34
720471,3,131.2213422,2,1,Sri Lanka,Dharamsala,field,night,1,28,1,1.0,8.2,24.62,1.083,7.87,27.2,1.066,7.76,21.08,29.14814815,234,4,36,20,3.4537,3.5563,2.625,4.4835,10.2,5.8,11.4,Bilateral,1,WK,India,LHB,24
720471,3,131.1448161,2,1,Sri Lanka,Dharamsala,field,night,1,28,1,1.0,8.2,24.62,1.083,7.87,27.2,1.066,7.76,21.08,29.0875576,235,4,36,20,3.4537,3.5007,2.8816,4.4835,10.2,5.8,11.4,Bilateral,1,WK,India,LHB,24
497121,3,139.3685567,2,1,Sri Lanka,Dharamsala,bat,night,0,37,1,1.0,8.2,24.62,0.5,7.33,26.94,1.066,7.76,21.08,23.76923077,115,1,13,6,2.9277,3.5563,1.3382,1.0927,12.8,4.8,10.8,Bilateral,2,BAT,India,RHB,27
234675,6,128.1678773,2,0,Sri Lanka,Dharamsala,bat,night,0,40,1,1.0,8.2,24.62,0.5,7.33,26.94,1.066,7.76,21.08,25.00787402,219,0,2,11,3.3525,3.5007,4.1274,4.0017,12.8,4.8,10.8,Bilateral,3,ALL,India,LHB,34
497121,6,139.2857143,2,1,Sri Lanka,Dharamsala,bat,night,0,37,1,1.0,8.2,24.62,0.5,7.33,26.94,1.066,7.76,21.08,23.73913043,116,1,13,6,2.9277,3.5007,2.7946,2.5491,12.8,4.8,10.8,Bilateral,2,BAT,India,RHB,27
425943,3,129.934297,2,1,Sri Lanka,Dharamsala,bat,night,0,36,1,1.0,8.2,24.62,0.5,7.33,26.94,1.066,7.76,21.08,27.62011173,200,3,30,15,3.4865,3.5007,3.4446,3.1493,12.8,4.8,10.8,Bilateral,1,WK,Indian,RHB,28
34102,3,135.3885744,2,1,Sri Lanka,Dharamsala,bat,night,0,9,1,1.0,8.2,24.62,0.5,7.33,26.94,1.066,7.76,21.08,32.15892421,469,10,95,28,4.0929,2.2221,4.6537,3.6542,12.8,4.8,10.8,Bilateral,1,BAT,India,RHB,35
234675,3,128.2791817,2,0,Sri Lanka,Dharamsala,bat,night,0,40,1,1.0,8.2,24.62,0.5,7.33,26.94,1.066,7.76,21.08,25.18110236,220,0,2,11,3.3525,3.5007,4.384,4.0017,12.8,4.8,10.8,Bilateral,3,ALL,India,LHB,34
425943,6,129.9973801,2,1,Sri Lanka,Dharamsala,bat,night,0,36,1,1.0,8.2,24.62,0.5,7.33,26.94,1.066,7.76,21.08,27.56666667,201,3,30,15,3.4865,3.0745,3.7012,3.1493,12.8,4.8,10.8,Bilateral,1,WK,Indian,RHB,28
642519,6,131.3572543,2,0,Sri Lanka,Dharamsala,bat,night,0,135,1,1.0,8.2,24.62,0.5,7.33,26.94,1.066,7.76,21.08,33.01960784,189,2,32,9,3.9783,3.5563,3.8936,4.4835,12.8,4.8,10.8,Bilateral,2,BAT,Indian,RHB,28
34102,6,135.3146853,2,1,Sri Lanka,Dharamsala,bat,night,0,9,1,1.0,8.2,24.62,0.5,7.33,26.94,1.066,7.76,21.08,32.09268293,470,10,95,28,4.0929,2.2221,4.6537,3.6542,12.8,4.8,10.8,Bilateral,1,BAT,India,RHB,35
851403,6,137.4251497,2,1,Sri Lanka,Dharamsala,bat,night,0,13,1,1.0,8.2,24.62,0.5,7.33,26.94,1.066,7.76,21.08,39.34285714,53,0,7,1,3.0745,3.5007,1.3382,1.0927,12.8,4.8,10.8,Bilateral,2,ALL,India,LHB,28
642519,3,131.7142123,2,0,Sri Lanka,Dharamsala,bat,night,0,135,1,1.0,8.2,24.62,0.5,7.33,26.94,1.066,7.76,21.08,33.49673203,190,2,33,9,3.9783,3.6119,4.1502,4.5391,12.8,4.8,10.8,Bilateral,2,BAT,Indian,RHB,28
234675,6,128.3891547,1,0,KKR,Wankhede,field,night,0,40,0,1.25,8.23,27.2,0.724,8.41,27.14,0.732,8.29,26.23,25.35433071,221,0,2,11,3.3525,3.5007,3.7554,4.0017,27.4,26.1,28.3,IPL,2,ALL,India,LHB,34
28081,6,132.7331988,1,0,KKR,Wankhede,field,night,0,102,0,1.25,8.23,27.2,0.724,8.41,27.14,0.732,8.29,26.23,38.17857143,391,0,29,9,3.9227,2.6483,3.7882,4.4279,27.4,26.1,28.3,IPL,3,WK,India,RHB,41
1060380,6,132.9955668,1,1,KKR,Wankhede,field,night,0,-4,0,1.25,8.23,27.2,0.724,8.41,27.14,0.732,8.29,26.23,36.20689655,65,1,16,2,3.1301,2.6483,3.7554,3.6581,27.4,26.1,28.3,IPL,1,BAT,India,RHB,25
714451,6,133.1360947,1,1,KKR,Wankhede,field,night,0,3,0,1.25,8.23,27.2,0.724,8.41,27.14,0.732,8.29,26.23,21.22641509,71,0,4,3,2.6483,2.6483,3.7554,2.5491,27.4,26.1,28.3,IPL,3,BAT,India,LHB,29
604527,6,135.5814959,2,1,CSK,Wankhede,field,night,1,39,0,1.25,8.23,27.2,1.38,8.43,26.58,0.732,8.32,26.77,27.75221239,127,0,22,10,3.2071,3.5007,4.2372,3.3189,27.4,26.1,28.3,IPL,2,ALL,Indian,LHB,29
642519,6,132.0630081,2,0,CSK,Wankhede,field,night,1,28,0,1.25,8.23,27.2,1.38,8.43,26.58,0.732,8.32,26.77,33.97385621,191,2,34,9,3.9783,3.6119,3.7554,3.5755,27.4,26.1,28.3,IPL,2,BAT,Indian,RHB,28
379140,6,129.5845697,1,1,KKR,Wankhede,field,night,0,1,0,1.25,8.23,27.2,0.724,8.41,27.14,0.732,8.29,26.23,44.56122449,127,2,32,7,4.1479,3.5007,1.3382,1.0927,27.4,26.1,28.3,IPL,1,WK,New Zealand,LHB,31
851403,6,137.3757455,2,1,CSK,Wankhede,field,night,1,28,0,1.25,8.23,27.2,1.38,8.43,26.58,0.732,8.32,26.77,38.38888889,54,0,7,1,3.0745,3.0745,3.275,2.9753,27.4,26.1,28.3,IPL,1,ALL,India,LHB,28
277916,6,119.5683752,2,1,CSK,Wankhede,field,night,1,82,0,1.25,8.23,27.2,1.38,8.43,26.58,0.732,8.32,26.77,28.81,220,2,41,21,3.5093,3.5563,3.811,3.6311,27.4,26.1,28.3,IPL,1,BAT,India,RHB,34
820351,6,135.2427714,2,1,MI,Brabourne,field,daynight,1,-4,0,1.388,8.42,24.88,1.083,8.68,25.31,0.954,8.37,24.94,23.83653846,128,2,10,9,3.1843,3.5007,1.3382,1.0927,27.8,26.0,27.8,IPL,3,BAT,West Indies,RHB,29
1292502,6,0.0,2,1,RCB,DY Patil,field,night,1,-4,0,0.645,8.17,24.42,1.058,8.42,26.93,0.961,8.2,24.72,0.0,0,0,0,0,0.9353,0.9353,1.3382,1.0927,36.2,23.3,18.4,IPL,2,ALL,India,LHB,20
1123073,6,121.0144928,1,1,Punjab Kings,DY Patil,field,night,0,39,0,0.645,8.17,24.42,0.944,8.52,25.17,0.961,8.24,25.72,29.47058824,22,0,2,2,2.3917,3.0745,1.3382,1.0927,36.2,23.3,18.4,IPL,1,WK,India,LHB,23
720471,6,131.0687655,1,0,DC,Brabourne,field,daynight,0,169,1,1.388,8.3,25.23,0.923,8.54,25.67,0.954,8.35,25.16,29.02752294,236,4,36,20,3.4537,3.0745,1.3382,4.4835,27.8,26.0,27.8,IPL,1,WK,India,LHB,24
554691,6,128.8696904,2,0,MI,Brabourne,field,daynight,1,78,0,1.388,8.42,24.88,1.083,8.68,25.31,0.954,8.37,24.94,20.81395349,132,0,2,11,3.0959,1.9201,1.3382,3.1493,27.8,26.0,27.8,IPL,3,ALL,India,LHB,28
253802,6,134.198791,1,0,Punjab Kings,DY Patil,field,night,0,67,0,0.645,8.17,24.42,0.944,8.52,25.17,0.961,8.24,25.72,43.40384615,395,5,106,13,4.506,3.0745,1.9422,2.9753,36.2,23.3,18.4,IPL,2,BAT,India,RHB,34
720471,6,131.4397047,1,0,DC,Brabourne,field,daynight,0,169,1,1.388,8.3,25.23,0.923,8.54,25.67,0.954,8.35,25.16,29.39908257,237,4,37,20,3.4537,3.0745,3.5814,4.5391,27.8,26.0,27.8,IPL,1,WK,India,LHB,24
403902,6,144.8777264,2,1,RCB,DY Patil,field,night,1,41,0,0.645,8.17,24.42,1.058,8.42,26.93,0.961,8.2,24.72,28.1025641,170,3,23,8,3.4965,1.7959,1.3382,1.3947,36.2,23.3,18.4,IPL,2,ALL,England,RHB,29
931581,6,142.3064464,2,1,MI,Brabourne,field,daynight,1,1,0,1.388,8.42,24.88,1.083,8.68,25.31,0.954,8.37,24.94,31.37857143,173,2,25,11,3.8899,3.5007,1.3382,4.0573,27.8,26.0,27.8,IPL,2,WK,Indian,LHB,25
34102,6,135.2409329,1,1,DC,Brabourne,field,daynight,0,77,1,1.388,8.3,25.23,0.923,8.54,25.67,0.954,8.35,25.16,32.02676399,471,10,95,28,4.0929,2.2221,4.1488,3.3189,27.8,26.0,27.8,IPL,1,BAT,India,RHB,35
892749,6,159.1798107,1,1,DC,Brabourne,field,daynight,0,24,1,1.388,8.3,25.23,0.923,8.54,25.67,0.954,8.35,25.16,36.04285714,97,0,13,1,3.1301,2.6483,1.3382,1.0927,27.8,26.0,27.8,IPL,3,ALL,Australia,RHB,26
719719,6,136.4089776,2,0,RCB,DY Patil,field,night,1,44,0,0.645,8.17,24.42,1.058,8.42,26.93,0.961,8.2,24.72,21.03846154,39,0,0,3,2.3917,3.5007,1.3382,1.6967,36.2,23.3,18.4,IPL,3,ALL,India,RHB,27
1170265,6,138.0566802,1,1,DC,Brabourne,field,daynight,0,40,1,1.388,8.3,25.23,0.923,8.54,25.67,0.954,8.35,25.16,28.41666667,13,0,3,1,2.3917,3.5007,1.3382,1.0927,27.8,26.0,27.8,IPL,2,BAT,India,LHB,20
44828,6,130.7763975,1,1,Punjab Kings,DY Patil,field,night,0,174,0,0.645,8.17,24.42,0.944,8.52,25.17,0.961,8.24,25.72,31.78113208,301,4,53,17,3.9683,3.5007,1.3382,3.4015,36.2,23.3,18.4,IPL,1,BAT,South Africa,RHB,38
552152,6,90.3930131,1,0,GT,Wankhede,field,night,0,5,0,1.25,8.23,27.2,0.724,8.41,27.14,0.732,8.29,26.23,6.677419355,58,0,0,8,1.6121,2.6483,1.3382,1.0927,28.1,26.7,27.0,IPL,3,BOWL,Sri Lanka,RHB,30
471342,6,134.3593414,1,0,GT,Wankhede,field,night,0,41,0,1.25,8.23,27.2,0.724,8.41,27.14,0.732,8.29,26.23,22.3452381,121,0,4,3,2.9049,2.6483,3.7882,1.0927,28.1,26.7,27.0,IPL,3,ALL,India,LHB,31
778963,6,144.4444444,2,0,LSG,Wankhede,field,night,1,37,0,1.25,8.23,27.2,1.38,8.43,26.58,0.732,8.32,26.77,71.5,6,0,2,0,3.2441,3.5007,1.3382,1.0927,28.1,26.7,27.0,IPL,3,BAT,India,RHB,28
778963,6,146.8292683,2,0,LSG,Wankhede,field,night,1,37,0,1.25,8.23,27.2,1.38,8.43,26.58,0.732,8.32,26.77,75.25,7,0,2,0,3.2441,3.5007,2.3684,2.1229,28.1,26.7,27.0,IPL,3,BAT,India,RHB,28
422108,6,139.0449954,1,1,GT,Wankhede,field,night,0,-4,0,1.25,8.23,27.2,0.724,8.41,27.14,0.732,8.29,26.23,43.01704545,210,6,65,10,4.506,3.5563,4.6306,1.0927,28.1,26.7,27.0,IPL,1,WK,India,RHB,30
1070173,6,124.6770904,2,1,LSG,Wankhede,field,night,1,-4,0,1.25,8.23,27.2,1.38,8.43,26.58,0.732,8.32,26.77,31.62068966,70,0,12,1,3.1301,2.6483,2.41,1.0927,28.1,26.7,27.0,IPL,1,BAT,India,RHB,23
423838,6,141.7085427,2,0,LSG,Wankhede,field,night,1,84,0,1.25,8.23,27.2,1.38,8.43,26.58,0.732,8.32,26.77,26.85714286,66,0,2,1,2.6483,2.6483,4.2144,1.0927,28.1,26.7,27.0,IPL,3,ALL,India,LHB,29
477021,6,126.264881,2,1,LSG,Wankhede,field,night,1,6,0,1.25,8.23,27.2,1.38,8.43,26.58,0.732,8.32,26.77,26.10769231,86,0,6,4,2.6483,3.5007,4.2144,1.0927,28.1,26.7,27.0,IPL,2,ALL,India,RHB,31
497121,6,139.2045455,1,1,GT,Wankhede,field,night,0,109,0,1.25,8.23,27.2,0.724,8.41,27.14,0.732,8.29,26.23,23.70967742,117,1,13,6,2.9277,2.6483,3.811,1.0927,28.1,26.7,27.0,IPL,2,BAT,India,RHB,27
1151270,6,72.72727273,1,1,GT,Wankhede,field,night,0,106,0,1.25,8.23,27.2,0.724,8.41,27.14,0.732,8.29,26.23,8.0,1,0,0,0,1.2373,1.2373,1.3382,1.0927,28.1,26.7,27.0,IPL,3,ALL,Indian,RHB,23
290630,6,124.4190204,1,1,GT,Wankhede,field,night,0,14,0,1.25,8.23,27.2,0.724,8.41,27.14,0.732,8.29,26.23,33.30143541,282,3,39,19,3.9127,2.6483,4.2372,1.0927,28.1,26.7,27.0,IPL,2,BAT,India,RHB,33
321777,6,138.710147,2,1,LSG,Wankhede,field,night,1,56,0,1.25,8.23,27.2,1.38,8.43,26.58,0.732,8.32,26.77,34.52173913,405,4,42,19,3.9683,3.5007,4.2372,1.0927,28.1,26.7,27.0,IPL,2,BAT,South African,LHB,33
625371,6,142.4925564,2,1,LSG,Wankhede,field,night,1,67,0,1.25,8.23,27.2,1.38,8.43,26.58,0.732,8.32,26.77,25.96899225,183,0,8,9,3.3853,3.5007,4.2372,1.0927,28.1,26.7,27.0,IPL,2,ALL,India,RHB,29
379143,6,137.6573534,1,1,GT,Wankhede,field,night,0,15,0,1.25,8.23,27.2,0.724,8.41,27.14,0.732,8.29,26.23,33.71052632,292,4,55,14,4.0011,2.6483,4.6634,1.0927,28.1,26.7,27.0,IPL,1,WK,South Africa,LHB,30
1070183,6,139.0158172,2,1,RR,Pune,field,night,1,11,0,0.71,8.01,23.29,0.954,7.97,26.96,1.241,7.6,22.22,24.71875,41,1,4,3,2.3917,3.0745,1.3382,2.5491,39.7,22.7,19.9,IPL,1,BAT,India,LHB,22
446763,6,130.0413956,2,1,RR,Pune,field,night,1,-4,0,0.71,8.01,23.29,0.954,7.97,26.96,1.241,7.6,22.22,25.87058824,99,0,13,5,2.6711,2.6483,4.1816,3.2319,39.7,22.7,19.9,IPL,2,BAT,India,RHB,31
719715,6,119.816273,2,1,RR,Pune,field,night,1,86,0,0.71,8.01,23.29,0.954,7.97,26.96,1.241,7.6,22.22,18.63265306,72,0,2,8,2.1893,1.4939,1.5948,2.9753,39.7,22.7,19.9,IPL,3,ALL,India,LHB,23
1119026,6,136.4925373,1,1,SRH,Pune,field,night,0,79,0,0.71,8.01,23.29,1.047,8.42,23.82,1.241,8.12,27.46,37.32653061,54,2,13,3,3.1301,2.6483,1.3382,2.9113,39.7,22.7,19.9,IPL,2,BAT,India,LHB,22
1079434,6,126.2701363,1,1,SRH,Pune,field,night,0,26,0,0.71,8.01,23.29,1.047,8.42,23.82,1.241,8.12,27.46,24.85365854,48,0,8,4,2.3917,2.6483,1.3382,3.2319,39.7,22.7,19.9,IPL,3,BAT,Indian,RHB,21
604302,6,139.3467721,2,1,RR,Pune,field,night,1,-4,0,0.71,8.01,23.29,0.954,7.97,26.96,1.241,7.6,22.22,26.1291866,245,1,31,20,3.4537,3.6119,1.3382,2.6361,39.7,22.7,19.9,IPL,2,WK,West Indian,LHB,27
425943,6,130.0600679,1,1,SRH,Pune,field,night,0,119,0,0.71,8.01,23.29,1.047,8.42,23.82,1.241,8.12,27.46,27.51381215,202,3,30,15,3.4865,2.6483,3.7226,4.4279,39.7,22.7,19.9,IPL,2,WK,Indian,RHB,28
670025,6,128.4731183,1,1,SRH,Pune,field,night,0,72,0,0.71,8.01,23.29,1.047,8.42,23.82,1.241,8.12,27.46,24.68595041,142,1,16,12,3.1515,3.5007,1.3382,3.4885,39.7,22.7,19.9,IPL,2,BAT,West Indian,LHB,26
600498,6,132.9885057,2,0,RR,Pune,field,night,1,107,0,0.71,8.01,23.29,0.954,7.97,26.96,1.241,7.6,22.22,33.53623188,81,0,20,2,3.1857,3.4679,1.3382,2.5491,39.7,22.7,19.9,IPL,2,BAT,South African,RHB,28
1175485,6,145.508982,2,1,RR,Pune,field,night,1,6,0,0.71,8.01,23.29,0.954,7.97,26.96,1.241,7.6,22.22,28.03846154,36,0,3,2,2.3917,3.0745,1.3382,2.1229,39.7,22.7,19.9,IPL,3,ALL,India,RHB,21
308967,6,143.3868039,1,1,SRH,Pune,field,night,0,73,0,0.71,8.01,23.29,1.047,8.42,23.82,1.241,8.12,27.46,33.01393728,355,3,65,16,3.9683,3.5007,4.6406,3.3189,39.7,22.7,19.9,IPL,1,WK,England,RHB,32
326016,6,90.0,2,0,RR,Pune,field,night,1,7,0,0.71,8.01,23.29,0.954,7.97,26.96,1.241,7.6,22.22,10.61538462,86,0,0,7,2.0383,2.6483,2.8176,1.8023,39.7,22.7,19.9,IPL,4,BOWL,India,RHB,32
1151278,6,128.8288288,1,1,SRH,Pune,field,night,0,38,0,0.71,8.01,23.29,1.047,8.42,23.82,1.241,8.12,27.46,19.5,22,0,1,3,1.9655,1.6449,1.3382,2.5491,39.7,22.7,19.9,IPL,1,BAT,Indian,LHB,21
677077,6,158.0645161,2,1,RR,Pune,field,night,1,42,0,0.71,8.01,23.29,0.954,7.97,26.96,1.241,7.6,22.22,30.625,29,0,1,1,2.8179,2.6483,1.3382,1.0927,39.7,22.7,19.9,IPL,3,ALL,West Indies,RHB,28
1123073,6,120.2764977,2,1,KKR,DY Patil,field,night,1,-4,0,0.645,8.17,24.42,1.058,8.42,26.93,0.961,8.2,24.72,29.0,23,0,2,2,2.3917,3.0745,2.7946,1.0927,38.1,23.0,19.0,IPL,1,WK,India,LHB,23
276298,6,168.0312352,1,1,RCB,DY Patil,field,night,0,57,0,0.645,8.17,24.42,0.944,8.52,25.17,0.961,8.24,25.72,25.63537906,384,2,25,31,3.3981,2.2221,1.3382,4.4279,38.1,23.0,19.0,IPL,3,ALL,West Indies,RHB,34
784379,6,129.1803279,2,1,KKR,DY Patil,field,night,1,14,0,0.645,8.17,24.42,1.058,8.42,26.93,0.961,8.2,24.72,16.88571429,87,0,4,10,2.1565,2.2221,1.3382,1.0927,38.1,23.0,19.0,IPL,3,BOWL,Sri Lanka,RHB,25
390481,6,145.9016393,2,0,KKR,DY Patil,field,night,1,26,0,0.645,8.17,24.42,1.058,8.42,26.93,0.961,8.2,24.72,16.48148148,150,0,4,18,2.8935,2.6483,1.3382,3.1493,38.1,23.0,19.0,IPL,4,ALL,India,RHB,32
390481,6,146.0032626,2,0,KKR,DY Patil,field,night,1,26,0,0.645,8.17,24.42,1.058,8.42,26.93,0.961,8.2,24.72,16.57407407,151,0,4,18,2.8935,2.2221,2.3684,3.5755,38.1,23.0,19.0,IPL,4,ALL,India,RHB,32
604527,6,135.4935622,1,1,RCB,DY Patil,field,night,0,30,0,0.645,8.17,24.42,0.944,8.52,25.17,0.961,8.24,25.72,27.69298246,128,0,22,10,3.2071,3.5007,1.3382,3.5755,38.1,23.0,19.0,IPL,2,ALL,Indian,LHB,29
277916,6,119.6373377,1,1,RCB,DY Patil,field,night,0,17,0,0.645,8.17,24.42,0.944,8.52,25.17,0.961,8.24,25.72,28.88557214,221,2,41,21,3.5093,3.5563,1.3382,4.0573,38.1,23.0,19.0,IPL,1,BAT,India,RHB,34
230558,6,144.476055,1,1,RCB,DY Patil,field,night,0,28,0,0.645,8.17,24.42,0.944,8.52,25.17,0.961,8.24,25.72,14.93627451,255,0,11,32,2.9163,3.0745,1.3382,3.7451,38.1,23.0,19.0,IPL,2,ALL,West Indies,LHB,34
851403,6,136.7906067,1,1,RCB,DY Patil,field,night,0,18,0,0.645,8.17,24.42,0.944,8.52,25.17,0.961,8.24,25.72,37.78378378,55,0,7,1,3.0745,3.0745,1.3382,3.4015,38.1,23.0,19.0,IPL,1,ALL,India,LHB,28
1108375,6,52.17391304,1,0,RCB,DY Patil,field,night,0,20,0,0.645,8.17,24.42,0.944,8.52,25.17,0.961,8.24,25.72,2.4,8,0,0,3,1.0863,1.1263,1.3382,1.3947,38.1,23.0,19.0,IPL,4,BOWL,India,RHB,31
642519,6,131.9342604,1,1,RCB,DY Patil,field,night,0,25,0,0.645,8.17,24.42,0.944,8.52,25.17,0.961,8.24,25.72,34.10457516,192,2,34,9,3.9783,3.5563,1.3382,3.6311,38.1,23.0,19.0,IPL,2,BAT,Indian,RHB,28
44828,6,130.9835309,2,1,KKR,DY Patil,field,night,1,13,0,0.645,8.17,24.42,1.058,8.42,26.93,0.961,8.2,24.72,31.9924812,302,4,54,17,3.9683,3.5007,3.5814,4.4279,38.1,23.0,19.0,IPL,1,BAT,South Africa,RHB,38
1159711,6,117.6706827,2,1,KKR,DY Patil,field,night,1,55,0,0.645,8.17,24.42,1.058,8.42,26.93,0.961,8.2,24.72,17.23529412,23,0,1,1,1.9655,2.6483,1.3382,1.9719,38.1,23.0,19.0,IPL,3,ALL,Indian,LHB,28
253802,6,134.2193676,2,1,KKR,DY Patil,field,night,1,30,0,0.645,8.17,24.42,1.058,8.42,26.93,0.961,8.2,24.72,43.53525641,396,5,106,13,4.506,3.5007,3.8708,4.0573,38.1,23.0,19.0,IPL,2,BAT,India,RHB,34
714451,6,132.5499412,1,1,LSG,Brabourne,field,night,0,93,0,1.388,8.42,24.88,0.923,8.54,25.67,0.954,8.35,25.16,20.88888889,72,0,4,3,2.6483,2.6483,1.3382,1.0927,27.6,26.7,20.3,IPL,2,BAT,India,LHB,29
379143,6,137.5747356,2,1,CSK,Brabourne,field,night,1,115,0,1.388,8.42,24.88,1.083,8.68,25.31,0.954,8.37,24.94,33.61048689,293,4,55,14,4.0011,2.2221,1.3382,3.5755,27.6,26.7,20.3,IPL,1,WK,South Africa,LHB,30
497121,6,139.0769231,2,1,CSK,Brabourne,field,night,1,31,0,1.388,8.42,24.88,1.083,8.68,25.31,0.954,8.37,24.94,24.04255319,118,1,14,6,2.9277,3.0745,1.6402,3.3189,27.6,26.7,20.3,IPL,2,BAT,India,RHB,27
234675,6,127.9968454,1,1,LSG,Brabourne,field,night,0,39,0,1.388,8.42,24.88,0.923,8.54,25.67,0.954,8.35,25.16,25.55905512,222,0,2,11,3.3525,3.5007,2.7946,1.0927,27.6,26.7,20.3,IPL,3,ALL,India,LHB,34
1060380,6,132.6595073,1,1,LSG,Brabourne,field,night,0,-1,0,1.388,8.42,24.88,0.923,8.54,25.67,0.954,8.35,25.16,35.59322034,66,1,16,3,3.1301,2.0711,1.3382,1.0927,27.6,26.7,20.3,IPL,1,BAT,India,RHB,25
422108,6,139.0194638,2,1,CSK,Brabourne,field,night,1,78,0,1.388,8.42,24.88,1.083,8.68,25.31,0.954,8.37,24.94,42.7740113,211,6,65,11,4.506,3.0745,1.3382,4.4835,27.6,26.7,20.3,IPL,1,WK,India,RHB,30
28081,6,132.7264311,1,0,LSG,Brabourne,field,night,0,40,0,1.388,8.42,24.88,0.923,8.54,25.67,0.954,8.35,25.16,38.40178571,392,0,30,9,3.9783,3.5007,2.625,1.0927,27.6,26.7,20.3,IPL,3,WK,India,RHB,41
1151270,6,119.2307692,2,0,CSK,Brabourne,field,night,1,41,0,1.388,8.42,24.88,1.083,8.68,25.31,0.954,8.37,24.94,31.0,2,0,1,0,2.8179,2.8179,1.3382,1.0927,27.6,26.7,20.3,IPL,3,ALL,Indian,RHB,23
8917,6,140.5715812,1,1,LSG,Brabourne,field,night,0,75,0,1.388,8.42,24.88,0.923,8.54,25.67,0.954,8.35,25.16,24.47906977,245,2,29,26,3.3981,3.5007,1.3382,1.0927,27.6,26.7,20.3,IPL,2,ALL,England,LHB,35
290630,6,124.4150741,2,1,CSK,Brabourne,field,night,1,9,0,1.388,8.42,24.88,1.083,8.68,25.31,0.954,8.37,24.94,33.17142857,283,3,39,19,3.9127,2.6483,3.1054,3.6311,27.6,26.7,20.3,IPL,2,BAT,India,RHB,33
851403,6,135.9073359,2,1,Punjab Kings,Wankhede,field,night,1,1,0,1.25,8.23,27.2,1.38,8.43,26.58,0.732,8.32,26.77,37.05263158,56,0,7,1,3.0745,2.6483,3.5316,3.4015,27.6,24.3,25.3,IPL,1,ALL,India,LHB,28
403902,6,145.0263505,1,1,KKR,Wankhede,field,night,0,33,0,1.25,8.23,27.2,0.724,8.41,27.14,0.732,8.29,26.23,28.04458599,171,3,23,8,3.4965,2.2221,1.4892,1.6967,27.6,24.3,25.3,IPL,2,ALL,England,RHB,29
642519,6,131.9293821,2,1,Punjab Kings,Wankhede,field,night,1,60,0,1.25,8.23,27.2,1.38,8.43,26.58,0.732,8.32,26.77,33.96753247,193,2,34,9,3.9783,3.5563,3.7554,1.0927,27.6,24.3,25.3,IPL,2,BAT,Indian,RHB,28
1168641,6,112.8787879,1,1,KKR,Wankhede,field,night,0,28,0,1.25,8.23,27.2,0.724,8.41,27.14,0.732,8.29,26.23,21.28571429,18,0,0,2,2.3917,3.3497,1.3382,1.0927,27.6,24.3,25.3,IPL,3,BOWL,India,LHB,27
